AMP ID,Project Description,Project title,Actual Completion Date,Actual Start Date,Proposed Completion Date,Proposed Start Date,Country,Suco,District,SubDistrict,Donor Agency,Primary Sector,Primary Sector Sub-Sector,2005 Actual Commitments,2005 Actual Disbursements,2005 Planned Commitments,2005 Planned Disbursements,2006 Actual Commitments,2006 Actual Disbursements,2006 Planned Commitments,2006 Planned Disbursements,2007 Actual Commitments,2007 Actual Disbursements,2007 Planned Commitments,2007 Planned Disbursements,2008 Actual Commitments,2008 Actual Disbursements,2008 Planned Commitments,2008 Planned Disbursements,2009 Actual Commitments,2009 Actual Disbursements,2009 Planned Commitments,2009 Planned Disbursements,2010 Actual Commitments,2010 Actual Disbursements,2010 Planned Commitments,2010 Planned Disbursements,2011 Actual Commitments,2011 Actual Disbursements,2011 Planned Commitments,2011 Planned Disbursements,2012 Actual Commitments,2012 Actual Disbursements,2012 Planned Commitments,2012 Planned Disbursements,2013 Actual Commitments,2013 Actual Disbursements,2013 Planned Commitments,2013 Planned Disbursements,2014 Actual Commitments,2014 Actual Disbursements,2014 Planned Commitments,2014 Planned Disbursements,2015 Actual Commitments,2015 Actual Disbursements,2015 Planned Commitments,2015 Planned Disbursements,2016 Actual Commitments,2016 Actual Disbursements,2016 Planned Commitments,2016 Planned Disbursements,2017 Actual Commitments,2017 Actual Disbursements,2017 Planned Commitments,2017 Planned Disbursements,2018 Actual Commitments,2018 Actual Disbursements,2018 Planned Commitments,2018 Planned Disbursements,2019 Actual Commitments,2019 Actual Disbursements,2019 Planned Commitments,2019 Planned Disbursements,2020 Actual Commitments,2020 Actual Disbursements,2020 Planned Commitments,2020 Planned Disbursements,Total Actual Commitments,Total Actual Disbursements,Total Planned Commitments,Total Planned Disbursements
  87292407319,This project aims to enhance the capacity of MCIE to formulate and implement industrial policies to develop industries in Timor-Leste.,Industrial Policy Advisor,,10/03/2014,09/03/2016,10/03/2014,Timor-Leste, , , ,Japan International Cooperation Agency,321 - INDUSTRY,-- 3219 - Industry (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51360.822,0,230789.75,0,0,0,250802.807,0,0,0,61178.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51360.822,0,542771.346
  87292401934,This survey aims to summarize the current condision and situaton of Dili port and the urgent issues to be solved.,Data Collection Survey for Port Sector,,23/07/2013,31/01/2014,,Timor-Leste, ,Dili, ,Japan International Cooperation Agency,210 - TRANSPORT AND STORAGE, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345940.959,284792.266,0,345940.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345940.959,284792.266,0,345940.959
  87292401923,"The purpose of the survey is to collect information of Timorese business environment such as agricultural production, districution, food processing, laws and regulations, markets, private sectors, and communities. Through this survey, the team will identify potential business areas.",Data Collection Survey for Business Development Potentiality,15/03/2013,27/07/2012,,,Timor-Leste, ,Dili,Vera Cruz,Japan International Cooperation Agency,250 - BUSINESS AND OTHER SERVICES, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566269.258,726776.311,0,291230.579,112971.35,58376.476,0,111585.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679240.608,785152.788,0,402816.404
  87292407301, ,Data collection survey on Pragmatic Framework Study Labour Force Plan,,,,,Timor-Leste, , , ,Japan International Cooperation Agency,250 - BUSINESS AND OTHER SERVICES, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290088.646,0,303276.981,0,170486.242,0,181044.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460574.888,0,484321.447
  87292407302, ,Preparatory Survey for the Project for Construction of Upriver Comoro Bridge,,,,,Timor-Leste, , , ,Japan International Cooperation Agency,210 - TRANSPORT AND STORAGE,-- 2109 - Transport and storage (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381073.886,0,494227.261,0,109189.241,0,163229.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490263.127,0,657456.881
  87292191229,This is to improve the procedure of environmental impact assessment.,EIA Advisor,31/10/2103,15/01/2012,,,Timor-Leste, ,Dili,Vera Cruz,Japan International Cooperation Agency,400 - MULTISECTOR/CROSS-CUTTING, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376076.405,0,0,0,0,0,0,110317.833,0,0,0,68086.216,0,154251.731,0,154251.731,0,112664.515,0,118809.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376076.405,266916.247,0,451465.634
  87292191230,This advisor supports port facility management in APORTIL.,Port Maintenance Advisor,24/11/2015,27/11/2012,,,Timor-Leste, ,Dili,Vera Cruz,Japan International Cooperation Agency,210 - TRANSPORT AND STORAGE, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514815.535,0,0,0,0,19119.993,0,39018.299,0,92646.274,0,256663.376,0,51809.841,0,117273.393,0,0,0,63898.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514815.535,163576.109,0,476853.873
  87292406965,The detail design will be made through site survey and drawings.,The Project for Construction of Upriver Comoro Bridge (D/D),,04/04/2014,31/12/2014,,Timor-Leste, , , ,Japan International Cooperation Agency,210 - TRANSPORT AND STORAGE,-- 2109 - Transport and storage (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222005.17,0,0,827679.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222005.17,0,0,827679.129
  87292191243,This program is to provide trainings in Japan or 3rd country.,Training Program for Officials,01/12/2010,01/01/2010,,,Timor-Leste, , , ,Japan International Cooperation Agency,150 - GOVERNMENT AND CIVIL SOCIETY, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594958.509,0,594958.509,0,846078.75,0,848619.361,0,1451408.673,0,1545403.968,1891143.911,1647496.107,1738393.046,1647496.107,0,1543375.694,0,1543375.694,0,0,0,1338420.906,0,0,0,1338420.906,0,0,0,1338420.906,0,0,0,0,0,0,0,0,0,0,0,0,1891143.911,6083317.735,1738393.046,10195116.36
  87292404977,"The project aims to reinforce the pires and abutments of the existing bridge against scour and to reconstruct the concrete revetments in consideration of the tractive force of the river as well as flood flow impacts, so that the traffic function of the national route can be secured.",The Project of River Training for the protection of Mola Bridge (Construction),30/11/2015,15/08/2013,,15/08/2013,Timor-Leste, ,Cova Lima,Zumalai,Japan International Cooperation Agency,210 - TRANSPORT AND STORAGE,-- 2109 - Transport and storage (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11513482.62,0,0,662499.332,0,2506848.088,0,5743176.909,0,0,0,7936404.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11513482.62,2506848.088,0,14342080.47
  87292401931,"To build the capacity of making road policy, implementation, monitoring and evaluation of road projects",Road Policy Advisor,,19/07/2013,14/07/2014,,Timor-Leste, ,Dili, ,Japan International Cooperation Agency,210 - TRANSPORT AND STORAGE, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63339.161,103782.287,103782.287,0,65670.48,0,104465.072,0,0,0,57854.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129009.642,103782.287,266101.683
  87292405778,1. NDPCC's capacity for conflict prevention and its relationship with communities are enhanced. 2. Communication among residents in Comoro is enhanced through the establishment of a cooperative radio.,"""Okinawa _Timor-Leste_Community Empowerment for Peace Project Implementer""",,01/08/2013,31/03/2016,,Timor-Leste, , , ,Japan International Cooperation Agency,160 - OTHER SOCIAL INFRASTRUCTURE AND SERVICES, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345940.959,55894.024,0,105999.576,0,111025.358,0,111025.358,0,0,0,99672.049,0,0,0,43174.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345940.959,166919.382,0,359871.851
  87292401922, ,"Timor-Leste and Okinawa ""Community Peace for Development"" Project",,,,,Timor-Leste, ,Dili,Dom Aleixo,Japan International Cooperation Agency,920 - SUPPORT TO NON-GOVERNMENTAL ORGANISATIONS (NGOS), ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117864.412,39288.137,0,39288.137,0,39288.137,0,39288.137,48262.597,28550.997,0,48937.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166127.009,107127.272,0,127513.413
  87292191234,"This project is a continuation of the CBRM Project 2005-2007 with DRBFC and IGE. Starting in July 2009, the project will address technology and management capacity issues on road works such as actual update of Database for Road Maintenance, preparation of construction plan, proper construction management, proper budget planning/ management for equipment maintenance, etc",Project for the Capacity Development of Road works in Timor-Leste,,01/07/2010,31/12/2014,,Timor-Leste, ,Dili,Vera Cruz,Japan International Cooperation Agency,210 - TRANSPORT AND STORAGE, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3721789.05,62752.465,0,63501.452,0,412013.986,0,412013.986,0,1288716.814,0,1033609.936,0,2164019.712,0,1485885.544,0,173782.652,0,277271.678,0,0,0,901743.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3721789.05,4101285.631,0,4174026.516
  87292191233,This project aims to improve the research and faculty management in Faculty of Engineering in UNTL in cooperation with three universities in Japan.,"Project for Capacity Development of the Faculty of Engineering, UNTL (Phase II)",,01/02/2011,31/01/2015,,Timor-Leste,Hera,Dili,Cristo Rei,Japan International Cooperation Agency,110 - EDUCATION, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299086.686,99890.402,0,99890.402,0,880956.108,0,1279306.925,0,1293206.786,0,1293206.786,0,776618.236,0,685064.659,0,336191.591,0,633345.73,0,0,0,673769.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299086.686,3386863.125,0,4664584.223
  87292401929,"(1) To support the Director General in respond to his requests (2) To support improvement of projects/program evaluation (3) To support shifting to a new organization, EPIA (4) To assist capacity building of ADN/EPIA",Development Planning Advisor,,16/07/2013,15/07/2015,,Timor-Leste, ,Dili,Vera Cruz,Japan International Cooperation Agency,150 - GOVERNMENT AND CIVIL SOCIETY, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13095.61,0,65006.825,565392.724,170825.645,215299.766,227779.059,0,159471.915,156951.063,157730.294,0,0,0,69079.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565392.724,343393.172,372250.829,519595.967
  87292378196,"Component 1: Dialogue over the social protection policy This component will focus on communicating the broader needs for social protection reform, namely, to: (1) respond to vast exclusion of majority of poor from the safety nets (2) to enhance promotional value of social assistance. In large part this will be attempted through presentations to the MoF's Consultative Council on Finance Management, MoF's technical working group on social protection, the directors and the Minister of MSS, the inter-ministerial pensions working group. Also includes technical support to the NSO for the revision of the national household survey questionnaire to create capacity for empirically driven SP policy decision-making. Component 2: Bolsa da Mae reform The second component of the proposed AAA aims to improve performance and efficiency of Bolsa da Mae CCT (BdM) program. Discussions with the MSS have identified specific interest for TA in (1) assessing the adequacy of the BdM benefit structure, and (2) on assessing the effectiveness of verification mechanisms for CCT compliance. The two notes will rely on desk review of international practice, review of operational manuals, field visits to interview beneficiaries/social animators and analysis of the 2011 household income and expenditure survey. The MSS also requested a diagnostic report for improving operational processes of the Bolsa da Mae program. The resulting assessment(s) are expected to become the core input in designing a comprehensive reform action plan by the MSS. The task aims to develop a partnership with the UNDP which will involve coordinating over the TORs for the UNDP and World Bank consultants undertaking the review, consulting over the emerging findings and policy messages and potentially jointly releasing a single study or a set of coordinated reports. Finally, the MSS is looking for assistance to develop community sessions for promoting good parenting practices among BdM program beneficiaries. To this end the team is proposing to partner with the UNICEF who will be responsible for delivering the background study of current needs, mapping of existing programs and a proposal for educational content with the operational framework. The Bank SP team which has a comparative advantage over the Bolsa da Mae will provide continuous feedback to the UNICEF consultants to ensure that the study is relevant and the resulting proposal can interface with the operational systems of the Bolsa da Mae program. Component 3: Pensions As per the advice provided by the World Bank during the previous FY the Ministry of Finance would like to repeal and replace the civil service pension law as it deems it too broad in scope, coverage and cost. To that end, the Ministry of Finance had requested assistance to provide detailed feedback on major articles of the pension law, focusing on what this law does, how it might be amended and the attendant financial implications of the amendment. The Ministry of Finance also requested for a policy paper that reviews international experience in dealing with multiple objectives, namely: civil servants retirement, severance options and integration with national social security plan. This task will also include just-intime advisory services to the MoF and the MSS on the emerging national social security scheme.",P147353/TF016976 TL Social Protection Policy TA,,01/07/2014,15/05/2015,01/07/2014,Timor-Leste, , , ,Government of Australia,160 - OTHER SOCIAL INFRASTRUCTURE AND SERVICES,-- 1609 - Other social infrastructure and services (Sub-Sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139000,0,0,0,0,23177,0,0,0,0,0,115823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139000,23177,0,115823
  87292377397, ,P150407/TF016976: Trade and competitiveness for Oecusse,,,01/04/2016,,Timor-Leste, ,Oecussi, ,Government of Australia,331 - TRADE POLICY AND REGULATIONS AND TRADE-RELATED ADJUSTMENT,-- 3319 - Trade policy and regulations and trade-related adjustments (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,61172,0,0,0,0,0,23828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,61172,0,23828
  87292374712,"The Government of Timor-Leste has sharply increased infrastructure spending in recent years to boost economic growth, improve service delivery and reduce poverty. The World Bank and the government will together undertake a Public Expenditure Review of spending in infrastructure (PERI). The analysis will seek to make concrete recommendations on how to lower the cost of public roads, irrigation and electricity sub-sectors, as well as increasing the quality and /or quantity of outputs from public spending in these areas. This is broadly referred to in this concept note as an analysis of efficiency and effectiveness of public spending. The PERI will consist of three main parts. Part 1 will review trends in infrastructure spending and its past and likely future impact on fiscal sustainability and economic growth. Part 2 will undertake a detailed review of the institutions for planning, budgeting and implementing infrastructure projects, including efficiency of procurement. And Part 3 will examine sector infrastructure activities in more detail including budgets, and the management and outputs of selected projects in the areas of roads, irrigation and electricity supply, including life-cycle costs. The analysis of the electricity sector will concentrate on likely future recurrent costs and cost recovery. Outputs will include a series of policy notes with recommendations on the link between public spending, growth and fiscal sustainability in Timor-Leste (Part 1), institutional strengthening to improve this link (Part 2), and ways to achieve cheaper and better outputs in roads, irrigation and electricity sub-sectors, including procurement and life-cycle costs (Part 3). Analysis, recommendations, and written outputs in Parts 1 and 2 will be informed by sector specific evidence and findings in Part 3, requiring some sector work to proceed simultaneously with work on parts 1 and 2. Given the sectors involved, this work will be done jointly with SDN. The first draft policy notes will be ready for discussion in September 2013. The PERI will be drafted by a team consisting of staff from the Ministry of Finance and World Bank and relevant line ministries.",P133282 - Timor-Leste Infra spending analysis - ESW,31/05/2014,21/02/2013,,,Timor-Leste, , , ,World Bank," - 140 - WATER SUPPLY AND SANITATION
 - 150 - GOVERNMENT AND CIVIL SOCIETY
 - 210 - TRANSPORT AND STORAGE
 - 230 - ENERGY GENERATION AND SUPPLY"," - -- 151 - Government and civil society, general
 - -- 2109 - Transport and storage (Sub-sector)
 - -- 2309 - Energy generation and supply (Sub-sector)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6093,0,0,361552,205234,0,0,100000,180157,0,0,0,0,0,70067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461552,391484,0,70067
  87292377373,"The proposed TA is composed of three activities: (i) Infrastructure planning, evaluation and prioritization support; (ii) PPP Transactions Support starting with Tibar Bay; and (iii) Capacity building for managing PPP contracts. A breakdown of each of these activities is as follows: 1) Infrastructure planning, evaluation and prioritization support: - Review existing pipeline of infrastructure projects; - Determine which projects should be developed in priority; - Evaluate projects and determine which should be public sector projects and which can be PPPs; - Identify necessary conditions required for successful implementation of PPPs; - Develop SOPs for PPPs for evaluation, implementation and monitoring; - Develop standardized documents and model contracts for PPPs. 2) PPP Transaction support for honoring of public obligations, starting with Tibar Bay Project: Outputs For Tibar Bay PPP: -Advise on the most optimal funding option for the public subsidy and explore sources of funding (i.e., from Infrastructure Fund, Petroleum Fund, borrowings, others) -Identify all public sector performance obligations under the Concession Agreement and work with the PPP Unit, MoTC, APORTIL (the landlord port authority) in ensuring that they have the necessary capacity to perform these obligations Outputs For Dili Airport PPP: - Advise GoTL's regarding its obligations (financial and performance) to Dili Airport in a similar manner to Tibar Bay 3) Capacity building for managing PPP contracts. Staff will undergo training that would be relevant in the project planning as well as contract management of the Tibar Bay and Airport PPP projects. Outputs for this component include: a) Strengthening of MoF, MPS and PPP Unit's capacity to understand Project Finance and the various options available to GoTL in raising public sector funding (debt, equity, bonds, etc.). b) Support to APORTIL: - In its role as Port Authority and regulator: build capacity to monitor operations of future concessionaire of Tibar Bay; - In its role as operator of Dili Port while Tibar Bay is being constructed: planning for future transformation into a ferry and passenger operations port once cargo and container operations are transferred to Tibar Bay. c) Infrastructure Planning and Project Management: a) Build know-how and processes of key line ministries and ministry officials to improve the planning of public infrastructure; and b) enhance expertise and experience of a core group of officials as Project Directors who are able to manage PPP projects and cascade the contract/project management knowledge across other ministries/line agencies in Timor Leste.",P149600/TF016695: Infrastructure Development and PPP,,20/03/2014,15/04/2016,20/03/2014,Timor-Leste, , , ,Government of Australia,321 - INDUSTRY, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,38830,0,95486,0,0,0,171184,0,0,0,194500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,38830,0,461170
  87292818133,"The project is focused on 3 main activties:a) assesment of the capacity of Governemnt agencies on border management, b) knowledge of smuggling of migrants, coordination andc) inter agency-cooperation",Enhancing the capacity of the GoTL to combat Human Smuggling and related crimes (TC.0812),30/06/2015,21/11/2014,30/06/2015,21/11/2014,Timor-Leste, , , ,Anti-Crime Capacity Building Program,150 - GOVERNMENT AND CIVIL SOCIETY,"-- 151 - Government and civil society, general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186467.996,884.167,0,0,0,0,0,185583.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186467.996,884.167,0,185583.829
  87292378190,"To lower private sector time and cost related to trade, the team will engage three primary activities: 1) Provide advisory support for reform of the Custom Code, General Quarantine Regulations & Related Regulations: The Customs code sets the foundation for Customs operations. It is a recent amalgamation of twelve different codes and, as such, lacks consistently and clarity. In some cases, practices are not WTO compliant or contribute to inefficient goods processing. In addition to revisions to the Custom code, IFC will review and make recommendations to improve the General Quarantine Regulations which sets the foundation for procedures, practical rules and general requirements on the sanitary control of import and export goods. Up to seven related regulations will be reviewed and amendments recommended as appropriate. Work on legal and regulatory reform is necessary to set the foundation for process reform. Current laws and policies, while functional, are a cause of delay. Providing clarity and transparency, and deliberately articulating priorities with in the laws, will be the first step to addressing the necessary process reengineering component. 2) Support Customs and Quarantine with Process Reengineering: Reforming law is necessary, but not, sufficient to achieve proposed project impact. IFC will help Customs and Quarantine to apply the legal changes, propose and support improved process efficiencies. The introduction and application of risk management to import and export clearance will be a key part of the process reengineering work. Risk management is not performed now but its application to goods and import agents will help improve efficiencies. Related to risk management, options for application of pre-clearance processes will be examined. The project will also provide DGC and DoQ with technical advice related to a potential upgrade of its trade system. The Project will provide help train Customs and Quarantine officials and private sector users in regard to the new processes and develop necessary manuals and guidelines to support the implementation of the reform. 3) Stakeholder Outreach and Development: During project pre-implementation, IFC helped form the National Customs Brokers Association (ASDATIL). IFC will continue to support the association by helping it validate and advocate for policy reform and through training to its members to help improve private sector compliance with reformed laws and regulations. As the Association is new, IFC will also advise the association's leadership on effective management techniques and good practice to encourage sustainable operations and practices. This will include simple and basic advice on stakeholder communication, record keeping, governance, fundraising, meeting management, etc. IFC will help support the newly formed National Trade Consultative Forum (NTCF) -- a multi-government agency initiative to identify and promote good trade practice across different government offices and departments. The NTCF will be an important vehicle to work on trade regulation advocacy and enforcement across government departments, including the National Trade Facilitation Committee, and other development partners, e.g. ADB and its support for National Single Window (NSW). IFC will also build awareness of, and support for, proposed reforms by engaging other private sector bodies like the Chamber of Commerce and Industry. Engagement would include information campaigns to raise awareness, and feedback solicitation to help validate, promote and support reform.",IFC600075/TF016694 Timor Trade,,01/07/2014,31/03/2018,01/07/2014,Timor-Leste, , , ,Government of Australia,210 - TRANSPORT AND STORAGE,-- 2109 - Transport and storage (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499960,79510,0,195515,0,0,0,779803,0,0,0,445132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499960,79510,0,1420450
  87292378187,"This activity seeks to assist and strengthen the Directorate General of National Statistics (DGE) to design and implement the 2014 Living Standards Measurement Survey ('the TLSLS-3), prepare a survey report, and prepare a poverty profile including gender disaggregation. The poverty profile may be a pre-cursor to a fuller poverty assessment. The TLLSMS will have utility beyond poverty analysis, including for instance for compilation of National Accounts, the CPI basket, and key socio-economic indicators. The TLSLS-3 will collect data on consumption and various socioeconomic aspects of wellbeing, using a questionnaire that will be applied to a sample of 6,000 Timorese households. The team will seek comparability with, and replication of, the 2001 and 2007 Timor-Leste Living Standards Measurement Surveys (TL-LSMS). However, the team will improve and adapt to the current context, and especially learn lessons from the 2011 HIES survey.",P148080/TF016976 TL 2014 Living Standard Measurement Survey,,27/05/2014,31/12/2015,27/05/2014,Timor-Leste, , , ,Government of Australia,998 - UNALLOCATED/ UNSPECIFIED,-- 9989 - Unallocated/Unspecified (Sub-Sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,0,0,0,0,310283,0,0,0,0,0,339717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,310283,0,339717
  87292391491,"The Australian Volunteers for International Development (AVID) program was launched by the Australian Government in May 2011. It was aimed at bringing together four separate and unaligned volunteer programs under a single Australian Government banner with unified program goals and objectives. The goal of the program is to make an effective contribution to the development objectives of the Australian Government and its partner governments, through Australian volunteers working with people and organisations in developing countries. The objectives are: to support the capacity of host organisations to deliver effective and sustainable development outcomes, and to promote a positive perception of Australia in the Indo-Pacific region through the contribution of volunteers. AVID provides opportunities for skilled Australians to contribute to the Government's aid program by undertaking assignments that foster people-to-people linkages and build capacity in host organisations in sectors such as health, education, rural development, governance and law and justice. Volunteers are active in the Australian Government's public diplomacy efforts by raising awareness of the Government's aid program overseas and in Australia. AusAID initiative INK124",Australian Volunteers for International Development (AVID),,17/12/2010,31/12/2017,,Timor-Leste," - Tibar
 - Triloka"," - Aileu
 - Baucau
 - Bobonaro
 - Dili
 - Lautem
 - Liquica"," - Atabae
 - Balibo
 - Baucau
 - Bazartete",Government of Australia,400 - MULTISECTOR/CROSS-CUTTING, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066927.099,0,0,0,3062161.886,0,0,0,7861792.531,0,3868692.189,0,0,0,3782754.964,0,3136658.417,0,3243725.998,0,0,0,2763575.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16127539.93,0,13658748.85
  87292377339,"The PNDS Research and Evaluation Program (PNDS-REP) has been designed in conjunction with the PNDS Secretariat and Australia's Department of Foreign Affairs and Trade (DFAT) to enable evidence-based innovation to enhance the impact of PNDS. PNDS-REP will focus on deploying an integrated program of field surveys, monitoring activities, and design experiments to analyze factors constraining PNDS impacts and to develop impact-enhancing design modalities. The REP is structured around three core activities: (i) qualitative and quantitative field surveys to indicatively assess direct impacts of PNDS components and the distribution thereof and identify conditioning factors; (ii) multi-method process monitoring to observe interactions between PNDS activities and villagers and specify processes which are constraining or distorting impacts; and (iii) evaluations of design variations that rigorously evaluate potential innovations in PNDS design. Collectively, the activities will assess the performance of the PNDS design, while generating recommendations to enhance the equity, efficiency, and impact of PNDS. # INK784 Australia provides funding to a World Bank administered trust fund, which has four windows: (i) social capital; (ii) infrastructure; (iii) institutions; and (iv) economic development. Activities include a living standards survey and infrastructure public expenditure review. It will also provide technical assistance to government to: improve public investment management, strengthen systems for a higher impact of social assistance spending, strengthen country systems for service delivery and to allow donor funding to use them, and advance the MoF PFM reform plan. # INL073",P148808/TF016976 - PNDS-REP,30/06/2017,01/06/2013,,,Timor-Leste, , , ,Government of Australia,160 - OTHER SOCIAL INFRASTRUCTURE AND SERVICES, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291579,965652,0,0,0,0,0,0,0,0,0,0,0,0,0,325927,0,0,0,0,0,0,0,0,0,0,0,0,1291579,965652,0,325927
  87292377393, ,P150886/TF016695: Telecommunications Technical Assistance Program,,,,,Timor-Leste, , , ,Government of Australia,220 - COMMUNICATIONS,-- 2209 - Communications (Sub-sector),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905000,212,0,0,0,0,0,633788,0,0,0,271000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905000,212,0,904788
