AidData ID,Project Title,Source Label,Source ID,Transaction Type,Date (DD/MM/YYYY),Year,Funding Region,Funding Organization,Funding Organisation ISO,Provider Name,Receiver Region,Receiver Country,Receiver Country ISO,Amount (Original Currency),Original Currency,Amount (Constant USD2011),Amount (Nominal USD2011),Type of Assistance,Receiver
904000000038,"Capacity assessment, preparation of a capacity development plan, and capacity development activities on Gender Responsive Budgeting (GRB) and Aid Effectiveness",Country System,9,Disbursement Amount,18/11/2010,2010,Multilaterals,United Nations,,United Nations Development Fund for Women,South & Central Asia,Nepal,NP,729075,NPR,10968.657433008391,10296.21522383844,ODA Grant-Like,
904000000038,"Capacity assessment, preparation of a capacity development plan, and capacity development activities on Gender Responsive Budgeting (GRB) and Aid Effectiveness",Country System,9,Disbursement Amount,7/8/2011,2011,Multilaterals,United Nations,,United Nations Development Fund for Women,South & Central Asia,Nepal,NP,1822686,NPR,25421.00418410042,25421.00418410042,ODA Grant-Like,
904000000038,"Capacity assessment, preparation of a capacity development plan, and capacity development activities on Gender Responsive Budgeting (GRB) and Aid Effectiveness",Country System,9,Disbursement Amount,6/5/2012,2012,Multilaterals,United Nations,,United Nations Development Fund for Women,South & Central Asia,Nepal,NP,1093612,NPR,13282.899436867294,12995.98336304219,ODA Grant-Like,
904000000038,"Capacity assessment, preparation of a capacity development plan, and capacity development activities on Gender Responsive Budgeting (GRB) and Aid Effectiveness",Country System,9,Disbursement Amount,11/7/2012,2012,Multilaterals,United Nations,,United Nations Development Fund for Women,South & Central Asia,Nepal,NP,729075,NPR,8399.132090855326,8217.707394048693,ODA Grant-Like,
904000000038,"Capacity assessment, preparation of a capacity development plan, and capacity development activities on Gender Responsive Budgeting (GRB) and Aid Effectiveness",Country System,9,,6/5/2012,2012,Multilaterals,United Nations,,United Nations Development Fund for Women,South & Central Asia,Nepal,NP,3645373,NPR,44276.32740759174,43319.94058229352,ODA Grant-Like,
904000000039,Knowledge-based Integrated Sustainable Agriculture and Nutrition Project (KISAN),Country System,9,Commitment Loan / Grant Amount,10/2/2013,2013,North & Central America,United States,,United States Agency for International Development (USAID),South & Central Asia,Nepal,NP,20414809,USD,20414809,20414809,Grant,
904000000039,Knowledge-based Integrated Sustainable Agriculture and Nutrition Project (KISAN),Country System,9,Disbursement Amount,10/2/2013,2013,North & Central America,United States,,United States Agency for International Development (USAID),South & Central Asia,Nepal,NP,6628793,USD,6628792.999999999,6628793,Grant,
904000000040,Output 2 (NPL7U502): Enhanced capacity of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget),Country System,9,Commitment Loan / Grant Amount,11/2/2013,2013,Multilaterals,United Nations,,United Nations Population Fund (UNFPA),South & Central Asia,Nepal,NP,502277,USD,502277.00000000006,502277,Grant,
904000000040,Output 2 (NPL7U502): Enhanced capacity of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget),Country System,9,Commitment Loan / Grant Amount,30/10/2013,2013,Multilaterals,United Nations,,United Nations Population Fund (UNFPA),South & Central Asia,Nepal,NP,50963,USD,50963,50963,Grant,
904000000040,Output 2 (NPL7U502): Enhanced capacity of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget),Country System,9,Disbursement Amount,29/6/2013,2013,Multilaterals,United Nations,,United Nations Population Fund (UNFPA),South & Central Asia,Nepal,NP,118466,USD,118466.00000000001,118466,Grant,
904000000040,Output 2 (NPL7U502): Enhanced capacity of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget),Country System,9,Disbursement Amount,30/7/2013,2013,Multilaterals,United Nations,,United Nations Population Fund (UNFPA),South & Central Asia,Nepal,NP,298368,USD,298368,298368,Grant,
904000000040,Output 2 (NPL7U502): Enhanced capacity of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget),Country System,9,Disbursement Amount,14/11/2013,2013,Multilaterals,United Nations,,United Nations Population Fund (UNFPA),South & Central Asia,Nepal,NP,58180,USD,58179.99999999999,58180,Grant,
904000000040,Output 2 (NPL7U502): Enhanced capacity of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget),Country System,9,Disbursement Amount,30/12/2013,2013,Multilaterals,United Nations,,United Nations Population Fund (UNFPA),South & Central Asia,Nepal,NP,131759,USD,131759,131759,Grant,
904000000040,Output 2 (NPL7U502): Enhanced capacity of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget),Country System,9,,29/6/2013,2013,Multilaterals,United Nations,,United Nations Population Fund (UNFPA),South & Central Asia,Nepal,NP,33011,USD,33011,33011,Grant,
904000000040,Output 2 (NPL7U502): Enhanced capacity of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget),Country System,9,,30/10/2013,2013,Multilaterals,United Nations,,United Nations Population Fund (UNFPA),South & Central Asia,Nepal,NP,269419,USD,269419,269419,Grant,
904000000040,Output 2 (NPL7U502): Enhanced capacity of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget),Country System,9,,1/1/2014,2014,Multilaterals,United Nations,,United Nations Population Fund (UNFPA),South & Central Asia,Nepal,NP,170313,USD,170313,170313,Grant,
904000000040,Output 2 (NPL7U502): Enhanced capacity of men and women to prevent gender-based violence and support women seeking multisectoral services on gender-based violence (Off Budget),Country System,9,,30/3/2014,2014,Multilaterals,United Nations,,United Nations Population Fund (UNFPA),South & Central Asia,Nepal,NP,21956,USD,21956,21956,Grant,
904000000041,51-11444001-KAT (Education)Improving literacy for sustainable development with particular focus on women and disadvantaged groups within the framework of LIFE,Country System,9,Commitment Loan / Grant Amount,31/12/2009,2010,Multilaterals,United Nations,,"United Nations Educational, Scientific and Cultural Organisation (UNESCO)",South & Central Asia,Nepal,NP,40000,USD,42612.38598669954,40000,ODA Grant-Like,
904000000041,51-11444001-KAT (Education)Improving literacy for sustainable development with particular focus on women and disadvantaged groups within the framework of LIFE,Country System,9,Disbursement Amount,30/12/2010,2010,Multilaterals,United Nations,,"United Nations Educational, Scientific and Cultural Organisation (UNESCO)",South & Central Asia,Nepal,NP,20262,USD,21585.304121562654,20262,ODA Grant-Like,
904000000041,51-11444001-KAT (Education)Improving literacy for sustainable development with particular focus on women and disadvantaged groups within the framework of LIFE,Country System,9,Disbursement Amount,15/8/2011,2011,Multilaterals,United Nations,,"United Nations Educational, Scientific and Cultural Organisation (UNESCO)",South & Central Asia,Nepal,NP,32979,USD,32979,32979,ODA Grant-Like,
904000000041,51-11444001-KAT (Education)Improving literacy for sustainable development with particular focus on women and disadvantaged groups within the framework of LIFE,Country System,9,,15/8/2011,2011,Multilaterals,United Nations,,"United Nations Educational, Scientific and Cultural Organisation (UNESCO)",South & Central Asia,Nepal,NP,32979,USD,32979,32979,ODA Grant-Like,
904000000042,216 NEP 4000 (Culture) UNESCO/UNDP Lumbini Development Support Team,Country System,9,Commitment Loan / Grant Amount,28/3/2013,2013,Multilaterals,United Nations,,"United Nations Educational, Scientific and Cultural Organisation (UNESCO)",South & Central Asia,Nepal,NP,100020,USD,100020,100020,ODA Grant-Like,
904000000042,216 NEP 4000 (Culture) UNESCO/UNDP Lumbini Development Support Team,Country System,9,Disbursement Amount,28/3/2013,2013,Multilaterals,United Nations,,"United Nations Educational, Scientific and Cultural Organisation (UNESCO)",South & Central Asia,Nepal,NP,43140,USD,43140,43140,ODA Grant-Like,
904000000043,SENEP1004175 - Communicable Disease Surveillance and Response/Malaria/Essential Health Technology,Country System,9,Commitment Loan / Grant Amount,31/12/2009,2010,Multilaterals,United Nations,,World Health Organization (WHO),South & Central Asia,Nepal,NP,529000,USD,563548.8046741015,529000,ODA Grant-Like,
904000000043,SENEP1004175 - Communicable Disease Surveillance and Response/Malaria/Essential Health Technology,Country System,9,Disbursement Amount,15/6/2011,2011,Multilaterals,United Nations,,World Health Organization (WHO),South & Central Asia,Nepal,NP,254445,USD,254444.99999999997,254445,ODA Grant-Like,
904000000043,SENEP1004175 - Communicable Disease Surveillance and Response/Malaria/Essential Health Technology,Country System,9,Disbursement Amount,17/11/2011,2011,Multilaterals,United Nations,,World Health Organization (WHO),South & Central Asia,Nepal,NP,170923,USD,170923,170923,ODA Grant-Like,
904000000043,SENEP1004175 - Communicable Disease Surveillance and Response/Malaria/Essential Health Technology,Country System,9,Disbursement Amount,28/2/2012,2012,Multilaterals,United Nations,,World Health Organization (WHO),South & Central Asia,Nepal,NP,87485,USD,89416.4315829282,87485,ODA Grant-Like,
904000000043,SENEP1004175 - Communicable Disease Surveillance and Response/Malaria/Essential Health Technology,Country System,9,,24/9/2011,2011,Multilaterals,United Nations,,World Health Organization (WHO),South & Central Asia,Nepal,NP,336587,USD,336587,336587,ODA Grant-Like,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Commitment Loan / Grant Amount,31/12/2010,2011,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,165800000,NPR,2315642.458100559,2315642.458100559,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Commitment Loan / Grant Amount,31/12/2010,2011,Europe,United Kingdom,,UK Department for International Development (DFID),South & Central Asia,Nepal,NP,10000000,NPR,139664.8044692738,139664.8044692738,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Commitment Loan / Grant Amount,7/7/2013,2013,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,15500000,NPR,167748.9177489177,167748.9177489177,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,31/12/2010,2011,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,20625000,NPR,288058.6592178771,288058.6592178771,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,29/6/2011,2011,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,NPR,0,0,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,14/7/2011,2011,Europe,United Kingdom,,UK Department for International Development (DFID),South & Central Asia,Nepal,NP,10000000,NPR,140252.4544179523,140252.4544179523,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,31/8/2011,2011,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,20625000,NPR,282534.2465753424,282534.2465753424,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,29/2/2012,2012,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,20625000,NPR,267948.4058893172,254002.4630541872,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,30/3/2012,2012,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,NPR,0,0,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,29/6/2012,2012,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,NPR,0,0,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,10/9/2012,2012,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,20625000,NPR,244878.0029061627,232132.8081035453,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,30/12/2012,2012,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,NPR,0,0,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,14/2/2013,2013,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,20625000,NPR,238881.1674774149,238881.1674774149,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,29/6/2013,2013,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,NPR,0,0,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,1/9/2013,2013,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,25625000,NPR,277326.8398268398,277326.8398268398,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,30/12/2013,2013,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,NPR,0,0,Grant,
904000000044,Vegetable Seed Project Phase 3,Country System,9,Disbursement Amount,17/2/2014,2014,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,25625000,NPR,260496.08620514383,260496.0862051438,Grant,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Commitment Loan / Grant Amount,31/12/2008,2009,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,311000,EUR,441463.7901169232,434539.6115690932,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Commitment Loan / Grant Amount,31/12/2010,2011,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,269000,EUR,360155.3086089169,360155.3086089169,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Commitment Loan / Grant Amount,31/12/2010,2011,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,1000000,EUR,1338867.318248762,1338867.318248762,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Commitment Loan / Grant Amount,30/8/2013,2013,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,1500000,EUR,2004275.788348477,2004275.788348477,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Disbursement Amount,14/7/2010,2010,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,250000,EUR,336699.8593311307,318147.1112242301,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Disbursement Amount,29/1/2011,2011,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,61000,EUR,83004.49040685808,83004.49040685808,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Disbursement Amount,14/7/2011,2011,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,148378,EUR,210465.2482269504,210465.2482269504,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Disbursement Amount,14/11/2011,2011,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,144622,EUR,197086.3995639139,197086.3995639139,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Disbursement Amount,30/3/2012,2012,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,179000,EUR,254874.94525248298,238794.0234791889,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Disbursement Amount,30/7/2012,2012,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,160000,EUR,209411.10559585263,196198.6511342734,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Disbursement Amount,19/11/2012,2012,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,230000,EUR,313763.6920140442,293967.2801635992,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Disbursement Amount,10/3/2013,2013,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,234000,EUR,304172.6244637983,304172.6244637983,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Disbursement Amount,30/8/2013,2013,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,174000,EUR,232495.99144842333,232495.9914484233,ODA Grant-Like,
904000000045,Revenue Administration Support Project (RAS),Country System,9,Disbursement Amount,29/11/2013,2013,Europe,Germany,,Deutsche Gesellschaft fur Internationale Zusammenarbeit (GIZ),South & Central Asia,Nepal,NP,33187,EUR,45097.15994020926,45097.15994020926,ODA Grant-Like,
904000000046,Rural Finance Sector Development Cluster Program (Sub Program 2),Country System,9,Commitment Loan / Grant Amount,22/12/2010,2010,Multilaterals,Asian Development Bank (ASDB),,,South & Central Asia,Nepal,NP,12100000,USD,12890246.76097661,12100000,Grant,
904000000046,Rural Finance Sector Development Cluster Program (Sub Program 2),Country System,9,Commitment Loan / Grant Amount,22/12/2010,2010,South & Central Asia,Nepal,,Nepal (Ministry of Finance) ,South & Central Asia,Nepal,NP,1500000,USD,1597964.4745012328,1500000,Not Reported,
904000000046,Rural Finance Sector Development Cluster Program (Sub Program 2),Country System,9,Commitment Loan / Grant Amount,22/12/2010,2010,South & Central Asia,Nepal,,Nepal (Ministry of Finance) ,South & Central Asia,Nepal,NP,600000,USD,639185.7898004932,600000,Not Reported,
904000000046,Rural Finance Sector Development Cluster Program (Sub Program 2),Country System,9,Commitment Loan / Grant Amount,22/12/2010,2010,Multilaterals,Asian Development Bank (ASDB),,,South & Central Asia,Nepal,NP,39290000,SDR,64096659.697090134,60167163.33799887,Loan (unknown type),
904000000046,Rural Finance Sector Development Cluster Program (Sub Program 2),Country System,9,Disbursement Amount,14/7/2011,2011,Multilaterals,Asian Development Bank (ASDB),,,South & Central Asia,Nepal,NP,1210000,USD,1210000,1210000,Grant,
904000000046,Rural Finance Sector Development Cluster Program (Sub Program 2),Country System,9,Disbursement Amount,14/7/2011,2011,Multilaterals,Asian Development Bank (ASDB),,,South & Central Asia,Nepal,NP,29871025,USD,29871025,29871025,Loan (unknown type),
904000000046,Rural Finance Sector Development Cluster Program (Sub Program 2),Country System,9,Disbursement Amount,14/3/2012,2012,Multilaterals,Asian Development Bank (ASDB),,,South & Central Asia,Nepal,NP,236211,USD,241425.89838983887,236211,Grant,
904000000046,Rural Finance Sector Development Cluster Program (Sub Program 2),Country System,9,Disbursement Amount,14/7/2013,2013,Multilaterals,Asian Development Bank (ASDB),,,South & Central Asia,Nepal,NP,3889879,USD,3889879,3889879,Grant,
904000000047,WFP Commodity values for Nepal (GIK),Country System,9,Commitment Loan / Grant Amount,29/2/2012,2012,NGO/Other,Save the Children,,,South & Central Asia,Nepal,NP,8230218,USD,8411918.897063315,8230218,Grant,
904000000047,WFP Commodity values for Nepal (GIK),Country System,9,Disbursement Amount,28/12/2012,2012,NGO/Other,Save the Children,,,South & Central Asia,Nepal,NP,5008757,USD,5119336.773229842,5008757,Grant,
904000000047,WFP Commodity values for Nepal (GIK),Country System,9,Disbursement Amount,29/6/2013,2013,NGO/Other,Save the Children,,,South & Central Asia,Nepal,NP,3221461,USD,3221461,3221461,Grant,
904000000048,NORAD Extra Fund (Quality Primary Education and SZOP in Nepal),Country System,9,Commitment Loan / Grant Amount,31/12/2013,2014,NGO/Other,Save the Children,,,South & Central Asia,Nepal,NP,3800000,NOK,625545.2944178313,625545.2944178313,Grant,
904000000048,NORAD Extra Fund (Quality Primary Education and SZOP in Nepal),Country System,9,Disbursement Amount,30/3/2014,2014,NGO/Other,Save the Children,,,South & Central Asia,Nepal,NP,766496,NOK,127611.087988013,127611.087988013,Grant,
904000000053,Rural Energy Development Programme:REDP,Country System,9,Commitment Loan / Grant Amount,17/9/2007,2007,Multilaterals,United Nations,,United Nations Development Programme (UNDP),South & Central Asia,Nepal,NP,3325399,USD,3658605.790663522,3325399,Grant,
904000000053,Rural Energy Development Programme:REDP,Country System,9,Disbursement Amount,29/6/2011,2011,Multilaterals,United Nations,,United Nations Development Programme (UNDP),South & Central Asia,Nepal,NP,687911,USD,687911,687911,Grant,
904000000053,Rural Energy Development Programme:REDP,Country System,9,,29/6/2011,2011,Multilaterals,United Nations,,United Nations Development Programme (UNDP),South & Central Asia,Nepal,NP,687911,USD,687911,687911,Grant,
904000000054,Building Local Democracy,Country System,9,,14/6/2013,2013,NGO/Other,Actionaid International,,,South & Central Asia,Nepal,NP,90115691,NPR,975278.0411255411,975278.0411255411,Grant,
904000000056,Master Plan for the Lumbini World Peace City Preservation and Development,Country System,9,Commitment Loan / Grant Amount,22/12/2011,2011,Far East Asia,Korea,,Korea International Cooperation Agency (KOICA),South & Central Asia,Nepal,NP,2000000,USD,2000000,2000000,ODA Grant-Like,
904000000056,Master Plan for the Lumbini World Peace City Preservation and Development,Country System,9,Disbursement Amount,14/10/2011,2011,Far East Asia,Korea,,Korea International Cooperation Agency (KOICA),South & Central Asia,Nepal,NP,200000000,KRW,172965.4933840699,172965.4933840699,ODA Grant-Like,
904000000056,Master Plan for the Lumbini World Peace City Preservation and Development,Country System,9,Disbursement Amount,14/1/2012,2012,Far East Asia,Korea,,Korea International Cooperation Agency (KOICA),South & Central Asia,Nepal,NP,200000000,KRW,175864.47441911304,175154.3547751456,ODA Grant-Like,
904000000056,Master Plan for the Lumbini World Peace City Preservation and Development,Country System,9,Disbursement Amount,14/4/2012,2012,Far East Asia,Korea,,Korea International Cooperation Agency (KOICA),South & Central Asia,Nepal,NP,200000000,KRW,176910.2723244333,176195.9298740199,ODA Grant-Like,
904000000056,Master Plan for the Lumbini World Peace City Preservation and Development,Country System,9,Disbursement Amount,14/7/2012,2012,Far East Asia,Korea,,Korea International Cooperation Agency (KOICA),South & Central Asia,Nepal,NP,108998720,KRW,95312.46189656015,94927.60161291726,ODA Grant-Like,
904000000056,Master Plan for the Lumbini World Peace City Preservation and Development,Country System,9,Disbursement Amount,14/10/2012,2012,Far East Asia,Korea,,Korea International Cooperation Agency (KOICA),South & Central Asia,Nepal,NP,300000000,KRW,270727.0003893481,269633.8372490159,ODA Grant-Like,
904000000056,Master Plan for the Lumbini World Peace City Preservation and Development,Country System,9,Disbursement Amount,14/1/2013,2013,Far East Asia,Korea,,Korea International Cooperation Agency (KOICA),South & Central Asia,Nepal,NP,300000000,KRW,284303.5983358763,284303.5983358763,ODA Grant-Like,
904000000056,Master Plan for the Lumbini World Peace City Preservation and Development,Country System,9,Disbursement Amount,14/4/2013,2013,Far East Asia,Korea,,Korea International Cooperation Agency (KOICA),South & Central Asia,Nepal,NP,300000000,KRW,266217.0556393646,266217.0556393646,ODA Grant-Like,
904000000056,Master Plan for the Lumbini World Peace City Preservation and Development,Country System,9,Disbursement Amount,14/7/2013,2013,Far East Asia,Korea,,Korea International Cooperation Agency (KOICA),South & Central Asia,Nepal,NP,251597214,KRW,222889.0981573353,222889.0981573353,ODA Grant-Like,
904000000057,Skill development and employment for the informal sector in Nepal,Country System,9,Commitment Loan / Grant Amount,31/12/2010,2011,Europe,European Communities (EC),,,South & Central Asia,Nepal,NP,1500000,EUR,2008300.9773731427,2008300.977373143,ODA Grant-Like,
904000000057,Skill development and employment for the informal sector in Nepal,Country System,9,Disbursement Amount,29/6/2011,2011,Europe,European Communities (EC),,,South & Central Asia,Nepal,NP,332520,EUR,481076.38888888876,481076.3888888888,ODA Grant-Like,
904000000057,Skill development and employment for the informal sector in Nepal,Country System,9,Disbursement Amount,30/12/2011,2011,Europe,European Communities (EC),,,South & Central Asia,Nepal,NP,0,EUR,0,0,ODA Grant-Like,
904000000057,Skill development and employment for the informal sector in Nepal,Country System,9,Disbursement Amount,28/2/2012,2012,Europe,European Communities (EC),,,South & Central Asia,Nepal,NP,0,EUR,0,0,ODA Grant-Like,
904000000057,Skill development and employment for the informal sector in Nepal,Country System,9,Disbursement Amount,30/8/2012,2012,Europe,European Communities (EC),,,South & Central Asia,Nepal,NP,556282,EUR,744005.6852003786,696135.6526091853,ODA Grant-Like,
904000000058,International Planned Parenthood Federation (IPPF) South Asia Strategic Plan 2010-2015,Country System,9,Commitment Loan / Grant Amount,16/2/2012,2012,Oceania,Australia,,Australian Agency for International Development (AUSAID),South & Central Asia,Nepal,NP,948000,AUD,952303.2592103387,952955.3679131482,Grant,
904000000058,International Planned Parenthood Federation (IPPF) South Asia Strategic Plan 2010-2015,Country System,9,Commitment Loan / Grant Amount,30/10/2013,2013,Oceania,Australia,,Australian Agency for International Development (AUSAID),South & Central Asia,Nepal,NP,0,AUD,0,0,Grant,
904000000058,International Planned Parenthood Federation (IPPF) South Asia Strategic Plan 2010-2015,Country System,9,Disbursement Amount,16/2/2012,2012,Oceania,Australia,,Australian Agency for International Development (AUSAID),South & Central Asia,Nepal,NP,948000,AUD,952303.2592103387,952955.3679131482,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Commitment Loan / Grant Amount,14/2/2007,2007,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,10000000,CHF,11581368.816161808,8304337.355400725,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Disbursement Amount,14/7/2010,2010,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,9810000,CHF,10978473.04456507,9318894.271872329,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Disbursement Amount,29/9/2010,2010,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,CHF,0,0,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Disbursement Amount,30/12/2010,2010,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,CHF,0,0,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Disbursement Amount,30/3/2011,2011,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,CHF,0,0,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Disbursement Amount,29/6/2011,2011,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,CHF,0,0,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Disbursement Amount,29/9/2011,2011,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,CHF,0,0,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Disbursement Amount,30/12/2011,2011,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,CHF,0,0,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Disbursement Amount,30/3/2012,2012,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,CHF,0,0,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Disbursement Amount,29/6/2012,2012,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,CHF,0,0,Grant,
904000000059,"Trail Bridge Sub-Sector Programme,Phase II",Country System,9,Disbursement Amount,29/9/2012,2012,Europe,Switzerland,,Swiss Agency for Development and Cooperation,South & Central Asia,Nepal,NP,0,CHF,0,0,Grant,
904000000062,Reinforcing Political Commitment for the Implementation of UNSCRs 1325 and 1820,Country System,9,Commitment Loan / Grant Amount,5/1/2013,2013,Multilaterals,United Nations,,United Nations Development Fund for Women,South & Central Asia,Nepal,NP,65340,USD,65340,65340,ODA Grant-Like,
904000000062,Reinforcing Political Commitment for the Implementation of UNSCRs 1325 and 1820,Country System,9,Disbursement Amount,5/1/2013,2013,Multilaterals,United Nations,,United Nations Development Fund for Women,South & Central Asia,Nepal,NP,19500,USD,19500,19500,ODA Grant-Like,
